z
@Piloting_Ace,@width,54177,2023-11-25 17:43:49,8,319999g,39999.875g,akuma,Dreugh Wax,1,Legendary,materials,,tannin
@gretler,@MungoJeri,181573,2023-11-25 17:40:31,1,7000g,7000.0g,akuma,Blueprint: Leyawiin Doorway Wooden Frame,1,Superior,consumable,,recipe
@SothaTeleferi,@MungoJeri,175927,2023-11-25 17:40:27,1,4850g,4850.0g,akuma,Blueprint: Leyawiin Bookcase Narrow,1,Superior,consumable,,recipe
@cyoadventure,@MungoJeri,178538,2023-11-25 17:40:02,1,20000g,20000.0g,akuma,Crafting Motif 107: Annihilarch's Chosen Maces,1,Epic,consumable,,motif
@Banshee_44,@MungoJeri,178510,2023-11-25 17:40:01,1,10000g,10000.0g,akuma,Crafting Motif 106: Silver Rose Daggers,1,Epic,consumable,,motif
@Bobthedead,@Piloting_Ace,199058,2023-11-25 17:21:14,1,90000g,90000.0g,akuma,Style Page: Y'ffre's Fallen-Wood Gauntlets,1,Legendary,consumable,,collectible
@EuphoricWizard,@Piloting_Ace,199054,2023-11-25 17:21:04,1,50000g,50000.0g,akuma,Style Page: Y'ffre's Fallen-Wood Helm,1,Legendary,consumable,,collectible
@Platinu,@Piloting_Ace,199057,2023-11-25 17:20:37,1,69696g,69696.0g,akuma,Style Page: Y'ffre's Fallen-Wood Sabatons,1,Legendary,consumable,,collectible
@Wightwarriora,@JimmyTortellini,171911,2023-11-25 17:18:13,3,2300g,766.6666666666666g,akuma,Ivory Brigade Clasp,1,Normal,materials,,style
@MadisonRayne,@CaellinSardonis,176743,2023-11-25 16:59:28,1,30g,30.0g,akuma,Companion's Ring,1,Superior,ring,,soothing
@cyoadventure,@CerberusIV,71725,2023-11-25 16:47:06,1,20000g,20000.0g,akuma,Crafting Motif 27: Ebonheart Pact Chests,1,Epic,consumable,,motif
@FallenxHawk,@hernan_rc2,177068,2023-11-25 16:35:33,1,300000g,300000.0g,akuma,Companion's Necklace,1,Epic,neck,,bolstered
@Mystic.legend,@width,77591,2023-11-25 16:29:04,10,14000g,1400.0g,akuma,Mudcrab Chitin,1,Fine,materials,,reagent
@MRX-PHANTOM,@Spirithealer_1077,117123,2023-11-25 16:21:05,1,8890g,8890.0g,akuma,Boots of the Powerful Assault,cp160,Epic,feet,divines,
@sconeindygw,@Rioltan,175959,2023-11-25 16:16:45,1,8000g,8000.0g,akuma,Blueprint: Leyawiin Bench Formal Wide,1,Superior,consumable,,recipe
@Bobthedead,@Rioltan,175925,2023-11-25 16:16:33,1,7000g,7000.0g,akuma,Blueprint: Leyawiin Bookcase Tall,1,Superior,consumable,,recipe
@sconeindygw,@Rioltan,176026,2023-11-25 16:16:13,1,5000g,5000.0g,akuma,Blueprint: Leyawiin Ox Cart Sturdy,1,Superior,consumable,,recipe
@sconeindygw,@Rioltan,175981,2023-11-25 16:15:45,1,250g,250.0g,akuma,Blueprint: Leyawiin Divider Sturdy,1,Fine,consumable,,recipe
@Bobthedead,@Rioltan,176000,2023-11-25 16:15:24,1,10000g,10000.0g,akuma,Praxis: Leyawiin Potted Plant Aspen Sapling,1,Superior,consumable,,recipe
@RattdeRodent,@Major3Tom,199137,2023-11-25 16:01:36,1,5000g,5000.0g,akuma,Possessed Shred,1,Epic,consumable,,trophy
@Banshee_44,@misomaso0107,76890,2023-11-25 15:50:46,1,35000g,35000.0g,akuma,Crafting Motif 34: Assassins League Shoulders,1,Epic,consumable,,motif
@LaggyBoi,@PuTzFuSRoHDaH,54484,2023-11-25 15:27:09,1,5000g,5000.0g,akuma,Truly Superb Glyph of Weapon Damage,cp160,Epic,weapon,,glyph
@Jack.Fyre,@PuTzFuSRoHDaH,196024,2023-11-25 15:25:06,1,3246g,3246.0g,akuma,Camonna Tong Restoration Staff,cp160,Epic,two-handed,training,
@jaskos96,@Eno'YL,56862,2023-11-25 15:18:01,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:18:00,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:17:59,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:17:58,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:17:57,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:17:56,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@jaskos96,@Eno'YL,56862,2023-11-25 15:17:55,1,10000g,10000.0g,akuma,Fortified Nirncrux,1,Normal,trait,nirnhoned,
@OneTroubledTurtle,@Rick.Hugo,96769,2023-11-25 15:16:45,1,8000g,8000.0g,akuma,Ring of the Wyrd Tree,cp160,Epic,ring,healthy,
@Killiansman,@Rick.Hugo,139655,2023-11-25 15:15:25,1,7500g,7500.0g,akuma,Exemplary Swift Ring,1,Epic,ring,swift,
@teeje,@Akire2626,172230,2023-11-25 15:04:38,1,240g,240.0g,akuma,Deadlands Assassin's Bow,cp160,Superior,two-handed,charged,
@Miserables82,@rock1064,45627,2023-11-25 14:28:18,1,1900g,1900.0g,akuma,Recipe: Surilie Bros. White Merlot,1,Normal,consumable,,recipe
@Miserables82,@rock1064,57054,2023-11-25 14:28:08,1,1400g,1400.0g,akuma,Recipe: First Kiss Tea,1,Superior,consumable,,recipe
@xamich,@rock1064,46020,2023-11-25 14:27:46,1,1000g,1000.0g,akuma,Recipe: Torval Mint Tea,1,Fine,consumable,,recipe
@Miserables82,@rock1064,57048,2023-11-25 14:27:30,1,650g,650.0g,akuma,Recipe: Sload Slime,1,Fine,consumable,,recipe
@Miserables82,@rock1064,57044,2023-11-25 14:27:26,1,600g,600.0g,akuma,Recipe: Rimmen Sour Bock,1,Fine,consumable,,recipe
@Miserables82,@rock1064,57046,2023-11-25 14:27:18,1,583g,583.0g,akuma,Recipe: Mournhold Twister,1,Fine,consumable,,recipe
@Miserables82,@rock1064,56976,2023-11-25 14:27:11,1,550g,550.0g,akuma,Recipe: Ordinator's Beetle-Cheese Soup,1,Fine,consumable,,recipe
@Miserables82,@rock1064,46054,2023-11-25 14:27:05,1,550g,550.0g,akuma,Recipe: Summer Sky Pale Ale,1,Fine,consumable,,recipe
@Miserables82,@rock1064,57058,2023-11-25 14:26:56,1,500g,500.0g,akuma,Recipe: Wamasu Spew,1,Fine,consumable,,recipe
@Miserables82,@rock1064,57058,2023-11-25 14:26:52,1,500g,500.0g,akuma,Recipe: Wamasu Spew,1,Fine,consumable,,recipe
@MouthForWar79,@rock1064,45696,2023-11-25 14:26:35,1,12222g,12222.0g,akuma,Recipe: Horker Loaf,1,Epic,consumable,,recipe
@MouthForWar79,@rock1064,56953,2023-11-25 14:26:23,1,333g,333.0g,akuma,Recipe: Toasted Millet Salad,1,Fine,consumable,,recipe
@Reign03,@rock1064,46013,2023-11-25 14:26:11,1,69g,69.0g,akuma,Recipe: Winter Rose Tea,1,Fine,consumable,,recipe
@WestDeserts,@ChargeYourWeapons,172121,2023-11-25 14:01:21,1,700g,700.0g,akuma,Deadlands Assassin's Ring,cp160,Superior,ring,robust,
@MadisonRayne,@ChargeYourWeapons,45149,2023-11-25 14:01:13,1,99g,99.0g,akuma,Full-Leather Helmet of Stamina,36,Epic,head,well-fitted,
@RajputLancer,@ChargeYourWeapons,85552,2023-11-25 14:01:11,1,90g,90.0g,akuma,Belt of Salvation,cp160,Superior,waist,impenetrable,
@RajputLancer,@ChargeYourWeapons,45174,2023-11-25 14:01:10,1,90g,90.0g,akuma,Ancestor Silk Gloves of Stamina,cp160,Superior,hands,training,
@RajputLancer,@ChargeYourWeapons,85158,2023-11-25 14:01:08,1,90g,90.0g,akuma,Gloves of Syrabane,cp160,Superior,hands,reinforced,
@MadisonRayne,@ChargeYourWeapons,172181,2023-11-25 14:01:07,1,90g,90.0g,akuma,Deadlands Assassin's Arm Cops,32,Fine,shoulders,well-fitted,
@MadisonRayne,@ChargeYourWeapons,45256,2023-11-25 14:01:06,1,90g,90.0g,akuma,Leather Arm Cops of Magicka,32,Fine,shoulders,invigorating,
@RajputLancer,@ChargeYourWeapons,45097,2023-11-25 14:01:03,1,87g,87.0g,akuma,Rubedite Gauntlets of Magicka,cp160,Fine,hands,reinforced,
@MadisonRayne,@ChargeYourWeapons,45069,2023-11-25 14:01:01,1,87g,87.0g,akuma,Ancestor Silk Gloves of Health,cp160,Fine,hands,impenetrable,
@MadisonRayne,@ChargeYourWeapons,172277,2023-11-25 14:00:59,1,57g,57.0g,akuma,Deadlands Assassin's Boots,36,Superior,feet,training,
@MisterSmirk,@ChargeYourWeapons,45193,2023-11-25 14:00:51,1,1000g,1000.0g,akuma,Orichalc Axe of Shock,28,Superior,one-handed,training,
@Scarrebend,@ChargeYourWeapons,189848,2023-11-25 14:00:46,1,1000g,1000.0g,akuma,Mara's Balm Sword,cp160,Superior,one-handed,infused,
@BizzMac,@ChargeYourWeapons,96343,2023-11-25 14:00:44,1,700g,700.0g,akuma,Axe of the Trainee,cp160,Epic,one-handed,training,
@BizzMac,@ChargeYourWeapons,95976,2023-11-25 14:00:42,1,700g,700.0g,akuma,Dagger of the Trainee,cp160,Superior,one-handed,training,
@RattdeRodent,@ChargeYourWeapons,22747,2023-11-25 14:00:40,1,500g,500.0g,akuma,Cursed Fang of Sithis,cp160,Fine,one-handed,sharpened,
@ConjuringWorm,@ChargeYourWeapons,16428,2023-11-25 13:58:24,1,217g,217.0g,akuma,Crafting Motif 3: Wood Elf Style,1,Superior,consumable,,motif
@Kooish,@DemonicdeathXXX,45301,2023-11-25 13:33:37,1,400g,400.0g,akuma,Rubedite Battle Axe,cp160,Normal,two-handed,intricate,
@dyrethedragon,@DemonicdeathXXX,45302,2023-11-25 13:33:36,1,200g,200.0g,akuma,Rubedite Maul,cp150,Normal,two-handed,intricate,
@dyrethedragon,@DemonicdeathXXX,45301,2023-11-25 13:33:35,1,200g,200.0g,akuma,Rubedite Battle Axe,cp150,Normal,two-handed,intricate,
@dyrethedragon,@DemonicdeathXXX,45302,2023-11-25 13:33:34,1,132g,132.0g,akuma,Orichalc Maul,33,Normal,two-handed,intricate,
@dyrethedragon,@DemonicdeathXXX,45302,2023-11-25 13:33:33,1,30g,30.0g,akuma,Iron Maul,1,Normal,two-handed,intricate,
@Razek237,@DemonicdeathXXX,45300,2023-11-25 13:33:21,1,435g,435.0g,akuma,Rubedite Sword,cp160,Normal,one-handed,intricate,
@Kooish,@DemonicdeathXXX,45298,2023-11-25 13:33:20,1,400g,400.0g,akuma,Rubedite Axe,cp160,Normal,one-handed,intricate,
@dyrethedragon,@DemonicdeathXXX,45298,2023-11-25 13:33:19,1,200g,200.0g,akuma,Rubedite Axe,cp160,Normal,one-handed,intricate,
@WestDeserts,@DemonicdeathXXX,45300,2023-11-25 13:33:18,1,200g,200.0g,akuma,Rubedite Sword,cp160,Normal,one-handed,intricate,
@akwaaa,@DemonicdeathXXX,45300,2023-11-25 13:33:17,1,141g,141.0g,akuma,Rubedite Sword,cp160,Normal,one-handed,intricate,
@Hellraisin1,@mikuriya,171984,2023-11-25 13:31:42,1,1500g,1500.0g,akuma,Robe of Frostbite,cp160,Fine,chest,divines,
@Argorious,@width,114892,2023-11-25 13:11:22,7,11200g,1600.0g,akuma,Mundane Rune,1,Normal,materials,,furnishing
@bearclawws,@width,42863,2023-11-25 13:11:20,17,12000g,705.8823529411765g,akuma,Spadetail,1,Normal,consumable,,fish
@GenWitch-2000,@width,42864,2023-11-25 13:11:15,16,14400g,900.0g,akuma,Silverside Perch,1,Normal,consumable,,fish
@bearclawws,@width,42862,2023-11-25 13:11:00,28,20000g,714.2857142857143g,akuma,Trodh,1,Normal,consumable,,fish
@FallenxHawk,@width,54177,2023-11-25 13:10:48,1,38000g,38000.0g,akuma,Dreugh Wax,1,Legendary,materials,,tannin
@RattdeRodent,@piaopi,22757,2023-11-25 13:02:29,1,500g,500.0g,akuma,Chain of Hist's Power,cp160,Superior,neck,arcane,
@Guylords,@piaopi,171948,2023-11-25 13:02:27,1,500g,500.0g,akuma,Ring of Frostbite,cp160,Fine,ring,arcane,
@Guylords,@piaopi,98691,2023-11-25 13:02:26,1,500g,500.0g,akuma,Ring of Hist Sap,cp160,Fine,ring,arcane,
@Guylords,@piaopi,172286,2023-11-25 13:02:24,1,500g,500.0g,akuma,Bog Raider's Ring,cp160,Fine,ring,healthy,
@dawnarhinni,@piaopi,138796,2023-11-25 12:53:41,1,1200g,1200.0g,akuma,Platinum Ring,cp160,Normal,ring,intricate,
@dawnarhinni,@piaopi,138796,2023-11-25 12:53:40,1,1200g,1200.0g,akuma,Platinum Ring,cp160,Normal,ring,intricate,
@Skul_d47,@Pontifexaor,156692,2023-11-25 11:48:29,1,15000g,15000.0g,akuma,Style Page: Skaal Explorer Jerkin,1,Legendary,consumable,,collectible
@dg1219,@huangyaolol000,96178,2023-11-25 11:48:14,1,144g,144.0g,akuma,Epaulets of the Trainee,cp160,Fine,shoulders,training,
@NatDagger,@Offkorn,121337,2023-11-25 11:33:50,1,35000g,35000.0g,akuma,Crafting Motif 50: Telvanni Chests,1,Epic,consumable,,motif
@Noobin007,@Offkorn,114959,2023-11-25 11:33:48,1,32500g,32500.0g,akuma,Crafting Motif 45: Mazzatun Helmets,1,Epic,consumable,,motif
@Banshee_44,@Offkorn,64725,2023-11-25 11:33:32,1,30000g,30000.0g,akuma,Crafting Motif 19: Mercenary Maces,1,Epic,consumable,,motif
@xxgmanxx,@width,139409,2023-11-25 11:31:02,2,70000g,35000.0g,akuma,Dawn-Prism,1,Normal,trait,triune,
@piaopi,@width,64222,2023-11-25 11:30:26,2,79999g,39999.5g,akuma,Perfect Roe,1,Legendary,materials,,ingredient
@SavageHoax,@Halewalnut,145976,2023-11-25 11:27:22,1,75000g,75000.0g,akuma,Design: Dragonfruit Wax,1,Fine,consumable,,recipe
@shanleyp,@Halewalnut,175958,2023-11-25 11:27:16,1,50000g,50000.0g,akuma,Blueprint: Leyawiin Bench Cushioned Wide,1,Superior,consumable,,recipe
@Akalam,@Halewalnut,126894,2023-11-25 11:27:12,1,43000g,43000.0g,akuma,Diagram: Dwarven Chandelier Framework,1,Superior,consumable,,recipe
@Miller_HighLife14,@Halewalnut,145915,2023-11-25 11:27:10,1,30000g,30000.0g,akuma,Praxis: Murkmire Desk Engraved,1,Fine,consumable,,recipe
@adghar,@Halewalnut,182959,2023-11-25 11:27:08,1,12000g,12000.0g,akuma,Pattern: Deadlands Tapestry,1,Superior,consumable,,recipe
@Sanadora,@Halewalnut,182965,2023-11-25 11:26:55,1,9000g,9000.0g,akuma,Diagram: Deadlands Torture Table Etched,1,Superior,consumable,,recipe
@sconeindygw,@hcollins222,175946,2023-11-25 11:22:20,1,200g,200.0g,akuma,Blueprint: Leyawiin Table Sturdy Round,1,Fine,consumable,,recipe
@jigumiz,@hcollins222,175997,2023-11-25 11:21:04,1,6000g,6000.0g,akuma,Praxis: Leyawiin Pot Waves,1,Superior,consumable,,recipe
@Zamaruk,@Offkorn,73851,2023-11-25 11:19:24,1,20000g,20000.0g,akuma,Crafting Motif 30: Morag Tong Staves,1,Epic,consumable,,motif
@Banshee_44,@Offkorn,64719,2023-11-25 11:19:03,1,20000g,20000.0g,akuma,Crafting Motif 19: Mercenary Bows,1,Epic,consumable,,motif
@MissDollypop,@Offkorn,73850,2023-11-25 11:18:53,1,18000g,18000.0g,akuma,Crafting Motif 30: Morag Tong Shoulders,1,Epic,consumable,,motif
@Hirriwi,@Offkorn,57581,2023-11-25 11:18:34,1,5000g,5000.0g,akuma,Crafting Motif 15: Dwemer Legs,1,Epic,consumable,,motif
@Erkla,@ChargeYourWeapons,16428,2023-11-25 09:48:14,1,170g,170.0g,akuma,Crafting Motif 3: Wood Elf Style,1,Superior,consumable,,motif
@Mystic.legend,@Syncro17,71683,2023-11-25 09:39:59,1,3650g,3650.0g,akuma,Crafting Motif 28: Ra Gada Shields,1,Epic,consumable,,motif
@vereesh,@Syncro17,171901,2023-11-25 09:39:51,1,3000g,3000.0g,akuma,Crafting Motif 101: Ivory Brigade Daggers,1,Epic,consumable,,motif
@MouthForWar79,@Syncro17,51688,2023-11-25 09:39:06,1,2222g,2222.0g,akuma,Crafting Motif 14: Daedric Style,1,Epic,consumable,,motif
@MasterW3,@Syncro17,51638,2023-11-25 09:36:06,1,1000g,1000.0g,akuma,Crafting Motif 11: Ancient Elf Style,1,Epic,consumable,,motif
@Sabercat,@Syncro17,27246,2023-11-25 09:35:48,1,500g,500.0g,akuma,Crafting Motif 9: Argonian Style,1,Superior,consumable,,motif
@Hellraisin1,@Syncro17,27246,2023-11-25 09:35:34,1,300g,300.0g,akuma,Crafting Motif 9: Argonian Style,1,Superior,consumable,,motif
@TrafalgarDripLaw,@Syncro17,68199,2023-11-25 09:34:23,1,75g,75.0g,akuma,Recipe: Melon-Baked Parmesan Pork,1,Superior,consumable,,recipe
@akwaaa,@Syncro17,34345,2023-11-25 09:33:02,40,499g,12.475g,akuma,Surilie Grapes,1,Normal,materials,,ingredient
@Wightwarriora,@Syncro17,27063,2023-11-25 09:31:38,80,240g,3.0g,akuma,Saltrice,1,Normal,materials,,ingredient
@Wightwarriora,@Syncro17,34347,2023-11-25 09:31:37,40,120g,3.0g,akuma,Ginseng,1,Normal,materials,,ingredient
@Wightwarriora,@Syncro17,27035,2023-11-25 09:31:36,40,120g,3.0g,akuma,Isinglass,1,Normal,materials,,ingredient
@Wightwarriora,@Syncro17,27049,2023-11-25 09:31:34,80,240g,3.0g,akuma,Lemon,1,Normal,materials,,ingredient
@l3adl3ad,@Phageman69,114894,2023-11-25 09:25:52,2,1600g,800.0g,akuma,Decorative Wax,1,Normal,materials,,furnishing
@ConjuringWorm,@ChargeYourWeapons,44698,2023-11-25 08:47:49,1,250g,250.0g,akuma,Crafting Motif 7: Khajiit Style,1,Superior,consumable,,motif
@DAN1968,@cheene214,45899,2023-11-25 08:23:16,1,27g,27.0g,akuma,Recipe: Alik'r Beets with Goat Cheese,1,Fine,consumable,,recipe
@Domiforu,@Ladoo_npcK,183005,2023-11-25 08:15:58,1,200g,200.0g,akuma,Deadlands Treasure Map I,1,Superior,miscellaneous,,trophy
@tabicatastrophe,@No5feathers,28610,2023-11-25 08:12:45,5,250g,50.0g,akuma,Jazbay Grapes,1,Normal,materials,,ingredient
@Argorious,@MiffyCat,178531,2023-11-25 07:37:09,1,57000g,57000.0g,akuma,Crafting Motif 107: Annihilarch's Chosen Boots,1,Epic,consumable,,motif
@Bobthedead,@MiffyCat,171555,2023-11-25 07:36:09,1,17000g,17000.0g,akuma,Crafting Motif 100: True-Sworn Bows,1,Epic,consumable,,motif
@MadisonRayne,@ChargeYourWeapons,172062,2023-11-25 07:27:19,1,162g,162.0g,akuma,Bow of Frostbite,36,Epic,two-handed,charged,
@MadisonRayne,@ChargeYourWeapons,45085,2023-11-25 07:27:16,1,150g,150.0g,akuma,Beech Ice Staff of Shock,35,Superior,two-handed,charged,
@MadisonRayne,@ChargeYourWeapons,172145,2023-11-25 07:27:11,1,96g,96.0g,akuma,Deadlands Assassin's Sword,36,Superior,one-handed,powered,
@MadisonRayne,@LuciButters,186342,2023-11-25 07:26:16,1,57g,57.0g,akuma,Systres' Gauntlets,36,Superior,hands,impenetrable,
@Evilpookie,@LuciButters,135471,2023-11-25 07:18:50,1,20000g,20000.0g,akuma,Gryphon's Greatsword,35,Epic,two-handed,decisive,
@bearclawws,@Laili,147474,2023-11-25 07:02:24,1,40000g,40000.0g,akuma,,Unknown,Unknown,Cadwell's,,\
@NatDagger,@vampirekillerkai,130006,2023-11-25 06:57:07,1,12000g,12000.0g,akuma,Crafting Motif 51: Hlaalu Shoulders,1,Epic,consumable,,motif
@NatDagger,@vampirekillerkai,130000,2023-11-25 06:57:06,1,10000g,10000.0g,akuma,Crafting Motif 51: Hlaalu Daggers,1,Epic,consumable,,motif
@Boozly,@Narekai,147414,2023-11-25 06:42:51,1,2000g,2000.0g,akuma,Deadly Jack,cp160,Epic,chest,training,
@gretler,@phatslob,171908,2023-11-25 06:38:53,1,3400g,3400.0g,akuma,Crafting Motif 101: Ivory Brigade Staves,1,Epic,consumable,,motif
@GenWitch-2000,@Dedder,46151,2023-11-25 06:30:17,5,1000g,200.0g,akuma,Daedra Heart,1,Normal,materials,,style
@MagicalConch,@Dedder,46151,2023-11-25 06:30:15,200,40000g,200.0g,akuma,Daedra Heart,1,Normal,materials,,style
@fairysynth,@Dedder,46151,2023-11-25 06:30:14,15,2600g,173.33333333333334g,akuma,Daedra Heart,1,Normal,materials,,style
@boyblitzz2,@EmptyB,190324,2023-11-25 06:19:35,1,500g,500.0g,akuma,Style Page: Bonemold Sabatons,1,Legendary,consumable,,collectible
@MadisonRayne,@SNAKEZONE,96622,2023-11-25 06:01:30,1,108g,108.0g,akuma,Shalk's Cuirass,32,Superior,chest,divines,
@Boozly,@Dieg49,147414,2023-11-25 05:52:40,1,2000g,2000.0g,akuma,Deadly Jack,cp160,Epic,chest,training,
@bearclawws,@alex_strutin,192586,2023-11-25 05:50:17,1,11000g,11000.0g,akuma,Style Page: Evergreen Guards,1,Fine,consumable,,collectible
@Guylords,@alex_strutin,172286,2023-11-25 05:50:08,1,2000g,2000.0g,akuma,Bog Raider's Ring,cp160,Epic,ring,healthy,
@dewmanchu87,@alex_strutin,121529,2023-11-25 05:49:49,1,21000g,21000.0g,akuma,Sealed Blacksmithing Writ,1,Legendary,master,,writ
@gretler,@kamil.targaryen,181569,2023-11-25 05:35:00,1,7500g,7500.0g,akuma,Praxis: Leyawiin Column Castle,1,Superior,consumable,,recipe
@gretler,@kamil.targaryen,181575,2023-11-25 05:34:14,1,6000g,6000.0g,akuma,Blueprint: Leyawiin Gate Wooden Garden,1,Superior,consumable,,recipe
@Sweetleigh95,@kamil.targaryen,184145,2023-11-25 05:34:02,1,2000g,2000.0g,akuma,Praxis: Fargrave Facade Huge,1,Superior,consumable,,recipe
@gretler,@kamil.targaryen,175943,2023-11-25 05:33:59,1,7000g,7000.0g,akuma,Blueprint: Leyawiin End Table Formal Round,1,Superior,consumable,,recipe
@Argorious,@kamil.targaryen,171904,2023-11-25 05:33:50,1,1500g,1500.0g,akuma,Crafting Motif 101: Ivory Brigade Legs,1,Epic,consumable,,motif
@Sweetleigh95,@kamil.targaryen,170144,2023-11-25 05:33:44,1,1000g,1000.0g,akuma,Crafting Motif 98: House Hexos Staves,1,Epic,consumable,,motif
@MissDollypop,@Cheesed_GB,171584,2023-11-25 05:11:43,1,15500g,15500.0g,akuma,Crafting Motif 99: Waking Flame Bows,1,Epic,consumable,,motif
@xamich,@Cheesed_GB,132568,2023-11-25 05:11:17,1,8500g,8500.0g,akuma,Crafting Motif 55: Dreadhorn Boots,1,Epic,consumable,,motif
@Sweetleigh95,@Cheesed_GB,170134,2023-11-25 05:11:15,1,10000g,10000.0g,akuma,Crafting Motif 98: House Hexos Boots,1,Epic,consumable,,motif
@ayako1014,@Cheesed_GB,171913,2023-11-25 05:11:05,1,6000g,6000.0g,akuma,Crafting Motif 102: Sul-Xan Axes,1,Epic,consumable,,motif
@Bobthedead,@Cheesed_GB,171923,2023-11-25 05:11:02,1,6000g,6000.0g,akuma,Crafting Motif 102: Sul-Xan Shields,1,Epic,consumable,,motif
@MissDollypop,@Cheesed_GB,132575,2023-11-25 05:10:54,1,6000g,6000.0g,akuma,Crafting Motif 55: Dreadhorn Maces,1,Epic,consumable,,motif
@Banshee_44,@Cheesed_GB,171881,2023-11-25 05:10:48,1,5000g,5000.0g,akuma,Crafting Motif 103: Black Fin Legion Boots,1,Epic,consumable,,motif
@Bobthedead,@Cheesed_GB,171884,2023-11-25 05:10:46,1,5000g,5000.0g,akuma,Crafting Motif 103: Black Fin Legion Daggers,1,Epic,consumable,,motif
@Eriodas,@shane1395,64489,2023-11-25 05:08:43,200,5000g,25.0g,akuma,Rubedite Ingot,1,Normal,normal,,materials
@jornsnow1975,@shane1395,64489,2023-11-25 05:08:40,200,3000g,15.0g,akuma,Rubedite Ingot,1,Normal,normal,,materials
@krevius,@shane1395,64489,2023-11-25 05:08:37,5,60g,12.0g,akuma,Rubedite Ingot,1,Normal,normal,,materials
@MissDollypop,@Headsman_Grim,73850,2023-11-25 04:59:59,1,18000g,18000.0g,akuma,Crafting Motif 30: Morag Tong Shoulders,1,Epic,consumable,,motif
@Sweetleigh95,@alpha_two,178719,2023-11-25 04:58:39,1,10000g,10000.0g,akuma,Crafting Motif 108: Fargrave Guardian Staves,1,Epic,consumable,,motif
@Boozly,@Raigingeki,147416,2023-11-25 04:48:05,1,1000g,1000.0g,akuma,Deadly Bracers,cp160,Epic,hands,training,
@QuiveringSalamander,@EcksNDee,167637,2023-11-25 04:39:35,1,4000g,4000.0g,akuma,Epaulets of the Voidcaller,cp160,Epic,shoulders,divines,
@NatDagger,@Fubz1968,130019,2023-11-25 04:35:46,1,12000g,12000.0g,akuma,Crafting Motif 52: Redoran Legs,1,Epic,consumable,,motif
@NatDagger,@Fubz1968,130012,2023-11-25 04:35:26,1,12000g,12000.0g,akuma,Crafting Motif 52: Redoran Belts,1,Epic,consumable,,motif
@RajputLancer,@suzak22252,98427,2023-11-25 04:28:45,1,150g,150.0g,akuma,Beekeeper's Pauldron,cp160,Superior,shoulders,impenetrable,
@Mystic.legend,@whtk210,45840,2023-11-25 04:27:05,5,245g,49.0g,akuma,Meip,1,Normal,essence,,runestone
@vereesh,@whtk210,153781,2023-11-25 04:26:45,1,400g,400.0g,akuma,Style Page: Glenmoril Wyrd Shoes,1,Legendary,consumable,,collectible
@ElQueue,@shane1395,23125,2023-11-25 04:10:03,200,2400g,12.0g,akuma,Cotton,1,Normal,normal,,materials
@FNX2000,@Lash_gra-Bar,43732,2023-11-25 03:59:59,1,400g,400.0g,akuma,Wrothgar Treasure Map VI,1,Superior,miscellaneous,,trophy
@Argorious,@Gaspara,181489,2023-11-25 03:59:56,1,450g,450.0g,akuma,Vampiric Lamp Azure Tall,1,Epic,furnishings,,lighting
@FallenxHawk,@Conrad_L,54173,2023-11-25 03:57:05,1,19000g,19000.0g,akuma,Tempering Alloy,1,Legendary,materials,,temper
@FallenxHawk,@Conrad_L,54173,2023-11-25 03:57:04,1,19000g,19000.0g,akuma,Tempering Alloy,1,Legendary,materials,,temper
@BizzMac,@lokithemaker,183005,2023-11-25 03:52:00,1,25000g,25000.0g,akuma,Deadlands Treasure Map I,1,Superior,miscellaneous,,trophy
@NixNoctia,@trishphegor,42866,2023-11-25 03:51:41,25,21250g,850.0g,akuma,River Betty,1,Normal,consumable,,fish
@lubasik,@trishphegor,42867,2023-11-25 03:50:36,6,4500g,750.0g,akuma,Dhufish,1,Normal,consumable,,fish
@bearclawws,@trishphegor,42861,2023-11-25 03:49:26,34,25500g,750.0g,akuma,Slaughterfish,1,Normal,consumable,,fish
@Boozly,@Ramius93,147420,2023-11-25 03:48:08,1,1000g,1000.0g,akuma,Deadly Belt,cp160,Epic,waist,training,
@Mysteria295,@SoloDante,68217,2023-11-25 03:43:07,1,28g,28.0g,akuma,Recipe: Fredas Night Infusion,1,Fine,consumable,,recipe
@ultimba,@jet710,119563,2023-11-25 03:42:07,1,5700g,5700.0g,akuma,Sealed Blacksmithing Writ,1,Epic,master,,writ
@Zamaruk,@jet710,119680,2023-11-25 03:42:05,1,5000g,5000.0g,akuma,Sealed Blacksmithing Writ,1,Epic,master,,writ
