seller_username,buyer_username,item_id,transaction_id,is_true,price,guild,item,details
@Jetxky,@DarkRed51,71198,1700450215,true,1500,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71198,1700579955,true,23000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71198,1700579957,true,23000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71198,1700579957,true,23000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71198,1700579958,true,23000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71198,1700579958,true,23000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@CityClam,@Ursinos,71198,1700623937,true,20000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@JuliaRoseBlack,@Ursinos,71198,1700623938,true,21000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@Retlaw21,@Sweetleigh95,71198,1700792689,false,30000,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@oIUVo,@jet710,71198,1700800489,true,18888,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@oIUVo,@jet710,71198,1700800489,true,18888,akuma,Rubedite Ore,"rr01 white normal materials raw"",
"
@adghar,@shanleyp,71199,1700012119,false,500,akuma,Rough Ruby Ash,"rr01 white normal materials raw"",
"
@oIUVo,@jet710,71199,1700800487,true,6999,akuma,Rough Ruby Ash,"rr01 white normal materials raw"",
"
@oIUVo,@jet710,71199,1700800488,true,6999,akuma,Rough Ruby Ash,"rr01 white normal materials raw"",
"
@SeuJose,@Frosty.E,71200,1699707782,true,60000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@Dmaged,@kannarius,71200,1700040224,true,275,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@CityClam,@width,71200,1700187712,false,50000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@CityClam,@width,71200,1700187713,false,50000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@Dmaged,@NixNoctia,71200,1700236940,false,273,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@width,71200,1700296711,false,56000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@QuiveringSalamander,@ChristoVarian,71200,1700365055,false,1600,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579961,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@NixNoctia,@Vahlyance,71200,1700579962,true,26000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579963,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579964,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579964,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579965,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579965,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579966,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@ChargeYourWeapons,@Vahlyance,71200,1700579966,true,52000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@Dmaged,@Ursinos,71200,1700623955,true,1638,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@Aladreb,@Ursinos,71200,1700623956,true,15000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@JunkerMethod,@Ursinos,71200,1700623959,true,58000,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785568,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785568,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785569,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785569,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785570,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785571,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785571,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785572,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785572,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@width,71200,1700785572,false,53999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@cosmosfire,71200,1700831608,true,51999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@cosmosfire,71200,1700831611,true,51999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@oIUVo,@cosmosfire,71200,1700831613,true,51999,akuma,Raw Ancestor Silk,"rr01 white normal materials raw"",
"
@Jetchi,@decairn,71239,1699942328,true,18,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Dmaged,@kannarius,71239,1700040225,true,264,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@CityClam,@TheisandCaos,71239,1700199018,true,40000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Dmaged,@NixNoctia,71239,1700236958,false,264,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Deathbrin90,@Cattafesta97,71239,1700354184,true,18590,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@HappySuccubus,@Vahlyance,71239,1700579968,true,50000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Dmaged,@Vahlyance,71239,1700579969,true,528,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@NixNoctia,@Vahlyance,71239,1700579970,true,51200,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@HappySuccubus,@Vahlyance,71239,1700579971,true,50000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@CityClam,@Vahlyance,71239,1700579971,true,25500,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@CityClam,@Vahlyance,71239,1700579972,true,55000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71239,1700579973,true,57000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71239,1700579974,true,57000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71239,1700579975,true,57000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@JunkerMethod,@Vahlyance,71239,1700579976,true,57000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@oIUVo,@Dilly_96,71239,1700797098,true,49999,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@oIUVo,@Dilly_96,71239,1700797099,true,49999,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@oIUVo,@Dilly_96,71239,1700797100,true,49999,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@eat2much,@Dilly_96,71239,1700797107,true,62000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@eat2much,@Dilly_96,71239,1700797108,true,62000,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Jetxky,@Dilly_96,71239,1700797109,true,2110,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Dmaged,@Dilly_96,71239,1700797110,true,9135,akuma,Rubedo Hide Scraps,"rr01 white normal materials raw"",
"
@Mystic.legend,@Vivii,71259,1700635300,true,6000,akuma,Briarheart Band,"cp160 blue superior jewelry apparel set briarheart ring healthy"",
"
@Mystic.legend,@Svenson49,71277,1700629062,true,8500,akuma,Briarheart Band,"cp160 blue superior jewelry apparel set briarheart ring arcane"",
"
@Rt_GearZ,@Onagus,71277,1700709392,true,19000,akuma,Briarheart Band,"cp160 blue superior jewelry apparel set briarheart ring arcane"",
"
@Rt_GearZ,@Nichos45,71286,1700374195,true,10000,akuma,Briarheart Collar,"cp160 blue superior jewelry apparel set briarheart neck arcane"",
"
@Mystic.legend,@Vivii,71304,1700635964,true,9000,akuma,Briarheart Collar,"cp160 blue superior jewelry apparel set briarheart neck robust"",
"
@Dmaged,@OneTroubledTurtle,5820,1700780913,false,656,akuma,High Iron Ore,"rr01 white normal materials raw"",
"
@Bleztor,@MaximusGiganticus,71528,1700439865,true,7500,akuma,Crafting Motif 24: Outlaw Daggers,"rr01 purple epic consumable motif"",
"
@NixNoctia,@Naybeon_Fangcutter,6000,1700412918,false,1000,akuma,Dwarven Ingot,"rr01 white normal materials"",
"
@Primehunter501,@Naybeon_Fangcutter,6000,1700842520,false,192,akuma,Dwarven Ingot,"rr01 white normal materials"",
"
@Jetchi,@Jysoul,71538,1699959041,true,9,akuma,Rogue's Soot,"rr01 white normal materials style"",
"
@DarkLordCthulhu,@Holy.est,71553,1700504094,true,90000,akuma,Crafting Motif 22: Trinimac Boots,"rr01 purple epic consumable motif"",
"
@DubzVenom,@ronval,6020,1700679227,true,1430,akuma,Thick Leather Scraps,"rr01 white normal materials raw"",
"
@Scarrebend,@Chronogon,6020,1699983810,true,108,akuma,Thick Leather Scraps,"rr01 white normal materials raw"",
"
@Primehunter501,@kaflash,6020,1700370186,true,30,akuma,Thick Leather Scraps,"rr01 white normal materials raw"",
"
@tabicatastrophe,@ronval,6020,1700679226,true,450,akuma,Thick Leather Scraps,"rr01 white normal materials raw"",
"
@MissDollypop,@MajoGaming21,71571,1699984494,true,60000,akuma,Crafting Motif 23: Malacath Chests,"rr01 purple epic consumable motif"",
"
@Bleztor,@Hellraisin1,71674,1700550959,false,3500,akuma,Crafting Motif 28: Ra Gada Belts,"rr01 purple epic consumable motif"",
"
@Zamaruk,@caspercross,71675,1700616198,true,2500,akuma,Crafting Motif 28: Ra Gada Boots,"rr01 purple epic consumable motif"",
"
@MissDollypop,@DeLimaRJ,71679,1700030187,true,3500,akuma,Crafting Motif 28: Ra Gada Gloves,"rr01 purple epic consumable motif"",
"
@SavageHoax,@DAN1968,71681,1700576051,false,4200,akuma,Crafting Motif 28: Ra Gada Legs,"rr01 purple epic consumable motif"",
"
@Mystic.legend,@Syncro17,71683,1700905199,false,3650,akuma,Crafting Motif 28: Ra Gada Shields,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Ploppa,71689,1699929893,false,6000,akuma,Crafting Motif 25: Aldmeri Dominion Axes,"rr01 purple epic consumable motif"",
"
@MissDollypop,@CrankyCatChronicles,71691,1699493462,true,5000,akuma,Crafting Motif 25: Aldmeri Dominion Boots,"rr01 purple epic consumable motif"",
"
@thomahawk217,@AndrewPR,71692,1699471188,true,39,akuma,Crafting Motif 25: Aldmeri Dominion Bows,"rr01 purple epic consumable motif"",
"
@MissDollypop,@alkirejasona,71692,1699737609,true,7000,akuma,Crafting Motif 25: Aldmeri Dominion Bows,"rr01 purple epic consumable motif"",
"
@thomahawk217,@AndrewPR,71693,1699471186,true,39,akuma,Crafting Motif 25: Aldmeri Dominion Chests,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Dawniechi,71693,1699494947,true,12500,akuma,Crafting Motif 25: Aldmeri Dominion Chests,"rr01 purple epic consumable motif"",
"
@thomahawk217,@AndrewPR,71696,1699471180,true,39,akuma,Crafting Motif 25: Aldmeri Dominion Helmets,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Dawniechi,71696,1699494889,true,7000,akuma,Crafting Motif 25: Aldmeri Dominion Helmets,"rr01 purple epic consumable motif"",
"
@PricedCrib,@LukeWF4,71699,1699434523,true,5500,akuma,Crafting Motif 25: Aldmeri Dominion Shields,"rr01 purple epic consumable motif"",
"
@MissDollypop,@SJDonut,71705,1699477686,true,7000,akuma,Crafting Motif 26: Daggerfall Covenant Axes,"rr01 purple epic consumable motif"",
"
@FaintyFox,@Weazsel,71707,1700327725,true,6500,akuma,Crafting Motif 26: Daggerfall Covenant Boots,"rr01 purple epic consumable motif"",
"
@MissDollypop,@LUCKY988,71712,1700670839,true,18000,akuma,Crafting Motif 26: Daggerfall Covenant Helmets,"rr01 purple epic consumable motif"",
"
@MissDollypop,@AKIENAYUU,71713,1699456654,true,12500,akuma,Crafting Motif 26: Daggerfall Covenant Legs,"rr01 purple epic consumable motif"",
"
@Lunareklypse,@FluffyPinkCloud,71713,1699694756,true,13785,akuma,Crafting Motif 26: Daggerfall Covenant Legs,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Vincenzo99,71715,1699549789,true,11500,akuma,Crafting Motif 26: Daggerfall Covenant Shields,"rr01 purple epic consumable motif"",
"
@Cpt.Zynbabwe,@KRANKlT,71716,1699608760,true,7500,akuma,Crafting Motif 26: Daggerfall Covenant Shoulders,"rr01 purple epic consumable motif"",
"
@Cpt.Zynbabwe,@liyu3231,71721,1700008085,true,7000,akuma,Crafting Motif 27: Ebonheart Pact Axes,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Skul_d47,71722,1699706282,false,5000,akuma,Crafting Motif 27: Ebonheart Pact Belts,"rr01 purple epic consumable motif"",
"
@cyoadventure,@CerberusIV,71725,1700930826,true,20000,akuma,Crafting Motif 27: Ebonheart Pact Chests,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Benija,71727,1699745062,true,10000,akuma,Crafting Motif 27: Ebonheart Pact Gloves,"rr01 purple epic consumable motif"",
"
@Primehunter501,@GingerbreadHag,71736,1700281446,true,1415,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Primehunter501,@ricobarks,71736,1700287217,true,1306,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@baby_jesus316,@ricobarks,71736,1700287218,true,2000,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Primehunter501,@Oakberry,71736,1700314640,true,703,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Primehunter501,@MaximusGiganticus,71736,1700440351,true,703,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Deathbrin90,@MaximusGiganticus,71736,1700440352,true,2400,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Primehunter501,@GingerbreadHag,71736,1700621877,true,1306,akuma,Ancient Sandstone,"rr01 white normal materials style"",
"
@Scarrebend,@CarlyleF,71738,1699985830,true,50,akuma,Eagle Feather,"rr01 white normal materials style"",
"
@baby_jesus316,@Frankze,71738,1700316140,true,150,akuma,Eagle Feather,"rr01 white normal materials style"",
"
@baby_jesus316,@Frankze,71740,1700316146,true,75,akuma,Dragon Scute,"rr01 white normal materials style"",
"
@bruiseman5241990,@Barazu,170132,1700946127,true,8000,akuma,Crafting Motif 98: House Hexos Axes,"rr01 purple epic consumable motif"",
"
@vKaotic,@MaximusGiganticus,170132,1700439876,true,9000,akuma,Crafting Motif 98: House Hexos Axes,"rr01 purple epic consumable motif"",
"
@Peliciano,@DruryLane,170132,1700600053,true,13000,akuma,Crafting Motif 98: House Hexos Axes,"rr01 purple epic consumable motif"",
"
@vereesh,@jestere,170132,1700789040,true,5000,akuma,Crafting Motif 98: House Hexos Axes,"rr01 purple epic consumable motif"",
"
@Mysteria295,@MouthForWar79,170133,1700346222,false,11000,akuma,Crafting Motif 98: House Hexos Belts,"rr01 purple epic consumable motif"",
"
@Mysteria295,@MaximusGiganticus,170133,1700439975,true,11000,akuma,Crafting Motif 98: House Hexos Belts,"rr01 purple epic consumable motif"",
"
@Sweetleigh95,@Cheesed_GB,170134,1700889075,false,10000,akuma,Crafting Motif 98: House Hexos Boots,"rr01 purple epic consumable motif"",
"
@cyoadventure,@Barazu,170134,1700946136,true,9000,akuma,Crafting Motif 98: House Hexos Boots,"rr01 purple epic consumable motif"",
"
@Peliciano,@Reydealemania,170135,1700581786,true,10000,akuma,Crafting Motif 98: House Hexos Bows,"rr01 purple epic consumable motif"",
"
@Extremoth,@Barazu,170137,1700946125,true,8000,akuma,Crafting Motif 98: House Hexos Daggers,"rr01 purple epic consumable motif"",
"
@Peliciano,@DruryLane,170140,1700600052,true,13000,akuma,Crafting Motif 98: House Hexos Legs,"rr01 purple epic consumable motif"",
"
@limamari,@Barazu,170141,1700946111,true,6000,akuma,Crafting Motif 98: House Hexos Maces,"rr01 purple epic consumable motif"",
"
@bruiseman5241990,@Disarrey,170142,1700338316,true,15000,akuma,Crafting Motif 98: House Hexos Shields,"rr01 purple epic consumable motif"",
"
@bruiseman5241990,@Reydealemania,170143,1700359915,true,10000,akuma,Crafting Motif 98: House Hexos Shoulders,"rr01 purple epic consumable motif"",
"
@ayako1014,@Beezenees,170144,1700591695,false,10000,akuma,Crafting Motif 98: House Hexos Staves,"rr01 purple epic consumable motif"",
"
@Sweetleigh95,@kamil.targaryen,170144,1700890424,true,1000,akuma,Crafting Motif 98: House Hexos Staves,"rr01 purple epic consumable motif"",
"
@bugwithaknife,@RegulusMagnus,170210,1700077064,true,27000,akuma,Style Page: Doctrine Ordinator Helm,"rr01 gold legendary consumable collectible"",
"
@bugwithaknife,@Abowmination,170214,1700765988,true,40000,akuma,Style Page: Doctrine Ordinator Gauntlets,"rr01 gold legendary consumable collectible"",
"
@bugwithaknife,@RegulusMagnus,170215,1700077057,true,15000,akuma,Style Page: Doctrine Ordinator Girdle,"rr01 gold legendary consumable collectible"",
"
@Peliciano,@Samarn,203206,1700193836,true,17500,akuma,"Apocrypha Pipe, Medium","rr01 blue superior furnishings structures"",
"
@ChargeYourWeapons,@tru418,203208,1699732676,true,20000,akuma,"Apocrypha Pipe, Small","rr01 blue superior furnishings structures"",
"
@ChargeYourWeapons,@Saikom,203209,1699716541,true,6000,akuma,"Apocrypha Spike, Tall","rr01 green fine furnishings courtyard"",
"
@bruiseman5241990,@S3N70R,203209,1700581870,true,2500,akuma,"Apocrypha Spike, Tall","rr01 green fine furnishings courtyard"",
"
@bruiseman5241990,@S3N70R,203209,1700581871,true,2500,akuma,"Apocrypha Spike, Tall","rr01 green fine furnishings courtyard"",
"
@bruiseman5241990,@S3N70R,203210,1700581872,true,2000,akuma,"Apocrypha Spike, Curved","rr01 green fine furnishings courtyard"",
"
@bruiseman5241990,@S3N70R,203210,1700581872,true,2000,akuma,"Apocrypha Spike, Curved","rr01 green fine furnishings courtyard"",
"
@ChargeYourWeapons,@Samarn,203211,1700193828,true,14900,akuma,Apocrypha Crescent,"rr01 blue superior furnishings courtyard"",
"
@Ploppa,@MaximusGiganticus,137852,1700440274,true,10999,akuma,Crafting Motif 61: Psijic Axes,"rr01 purple epic consumable motif"",
"
@bugwithaknife,@kannarius,137856,1700040233,true,30000,akuma,Crafting Motif 61: Psijic Chests,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Braxter114,137859,1700243505,true,24000,akuma,Crafting Motif 61: Psijic Helmets,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Holy.est,137859,1700504088,true,24000,akuma,Crafting Motif 61: Psijic Helmets,"rr01 purple epic consumable motif"",
"
@Akire2626,@Elnynd,137922,1700625540,true,9000,akuma,Crafting Motif 62: Sapiarch Belts,"rr01 purple epic consumable motif"",
"
@MissDollypop,@Dusk.Star,137929,1700316216,true,11000,akuma,Crafting Motif 62: Sapiarch Legs,"rr01 purple epic consumable motif"",
"
@Car108,@DarnFurious,137947,1699591156,true,590000,akuma,Attunable Jewelry Crafting Station,"rr01 gold legendary consumable trophy"",
"
@JunkerMethod,@Talyce,137951,1700755761,true,14500,akuma,Vitrified Malondo,"rr01 white normal materials style"",
"
@shy-robot,@mortimer31,137953,1700092647,true,50000,akuma,Culanda Lacquer,"rr01 white normal materials style"",
"
@efcoman,@ChristoVarian,137953,1700365085,false,143000,akuma,Culanda Lacquer,"rr01 white normal materials style"",
"
@vctim,@Elainiethepainie,203632,1699840269,true,400000,akuma,Iridium Plating,"rr01 blue superior materials plating"",
"
@jornsnow1975,@dykhajiit,203632,1700432863,false,44000,akuma,Iridium Plating,"rr01 blue superior materials plating"",
"
@edufalash,@Remsen,203632,1700452562,false,4000,akuma,Iridium Plating,"rr01 blue superior materials plating"",
"
@Crazy_Ratt,@Neugeniko,203633,1699780291,true,132000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@Crazy_Ratt,@Neugeniko,203633,1699780293,true,132000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@Crazy_Ratt,@Neugeniko,203633,1699780298,true,132000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@vctim,@width,203633,1699941783,false,84000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@vctim,@width,203633,1699941783,false,84000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@vctim,@width,203633,1699941784,false,84000,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@Jetchi,@iamagear0,203633,1699954248,false,39,akuma,Zircon Plating,"rr01 purple epic materials plating"",
"
@SavageHoax,@width,203634,1700187704,false,840000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Jypsy76,@michelsm,203634,1700273835,false,256000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@AwokenPhenix,@width,203634,1700296699,false,105000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Crazy_Ratt,@CapeSatellite,203634,1700350645,true,240000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581417,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581421,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581442,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581445,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581481,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@Vandisga,203634,1700581561,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585527,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585528,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585529,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585529,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585530,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585531,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585532,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585577,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585578,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585579,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585579,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585580,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585581,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585581,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585582,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585582,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585583,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585584,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585584,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585585,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585586,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585586,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585587,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Silas-Greentree,@llElLoboll,203634,1700585587,true,56000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@vctim,@Bigjiggyflex,203634,1700638476,true,105000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@SkoomaBubblerAddict,@Bigjiggyflex,203634,1700638481,true,35683,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@SkoomaBubblerAddict,@Bigjiggyflex,203634,1700638483,true,35683,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Jypsy76,@width,203634,1700699694,false,160000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@skullcrusher4981,@width,203634,1700785546,false,360000,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Piloting_Ace,@Sojuepageon,203634,1700936617,true,29499,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Piloting_Ace,@Sojuepageon,203634,1700936618,true,29499,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Piloting_Ace,@Sojuepageon,203634,1700936620,true,29499,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Piloting_Ace,@Sojuepageon,203634,1700936621,true,29499,akuma,Chromium Plating,"rr01 gold legendary materials plating"",
"
@Hirriwi,@LinusMain,203716,1700530013,true,100000,akuma,Mages Guild Citation,"rr10 gold legendary consumable trophy"",
"
@Hirriwi,@LinusMain,203716,1700530013,true,100000,akuma,Mages Guild Citation,"rr10 gold legendary consumable trophy"",
"
@Hirriwi,@LinusMain,203716,1700530014,true,100000,akuma,Mages Guild Citation,"rr10 gold legendary consumable trophy"",
"
@menace2sobriety813,@DarnFurious,203716,1700870549,true,110000,akuma,Mages Guild Citation,"rr10 gold legendary consumable trophy"",
"
@lubasik,@DarnFurious,203716,1700870550,true,120000,akuma,Mages Guild Citation,"rr10 gold legendary consumable trophy"",
"
@tindin,@jet710,203718,1700195204,true,30000,akuma,Undaunted Citation,"rr10 gold legendary consumable trophy"",
"
@Dizzywicker,@SeekUp,72842,1700340860,true,4200,akuma,Sabatons of Bahraha's Curse,"cp160 blue superior heavy apparel set bahraha's curse feet reinforced"",
"
